antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'结', '心', '不解', '思'})","frozenset({'不释', '蹇', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '产而', '思'})","frozenset({'不释', '蹇', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '蹇', '思'})","frozenset({'不释', '产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而', '不解', '思'})","frozenset({'不释', '蹇', '结'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '心', '不解', '思'})","frozenset({'不释', '结', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '心', '产而', '思'})","frozenset({'不释', '结', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '结', '不解'})","frozenset({'蹇', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '结', '产而'})","frozenset({'蹇', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '结', '蹇'})","frozenset({'产而', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '产而', '不解'})","frozenset({'结', '蹇', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '不解', '蹇'})","frozenset({'结', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '产而', '蹇'})","frozenset({'结', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '产而', '不解'})","frozenset({'不释', '蹇', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '不解', '蹇'})","frozenset({'不释', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '产而', '蹇'})","frozenset({'不释', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而', '不解', '蹇'})","frozenset({'不释', '结', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结', '不解', '思'})","frozenset({'心', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结', '产而', '思'})","frozenset({'心', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '结', '思'})","frozenset({'心', '产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '产而', '不解', '思'})","frozenset({'结', '心', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '不解', '思'})","frozenset({'结', '心', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '产而', '思'})","frozenset({'结', '心', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '产而', '不解', '思'})","frozenset({'不释', '心', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇', '不解', '思'})","frozenset({'不释', '心', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇', '产而', '思'})","frozenset({'不释', '心', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '产而', '不解', '思'})","frozenset({'不释', '心', '结'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结', '不解', '产而'})","frozenset({'心', '蹇', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '结', '不解'})","frozenset({'心', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '结', '产而'})","frozenset({'心', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '产而', '不解'})","frozenset({'结', '心', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇', '产而', '不解'})","frozenset({'不释', '心', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '思'})","frozenset({'结', '蹇', '产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '思'})","frozenset({'不释', '蹇', '产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '不解', '思'})","frozenset({'不释', '蹇', '结', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而', '思'})","frozenset({'不释', '蹇', '结', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '蹇', '思'})","frozenset({'不释', '结', '不解', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '结'})","frozenset({'蹇', '产而', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '不解'})","frozenset({'结', '蹇', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '产而'})","frozenset({'结', '蹇', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心', '蹇'})","frozenset({'结', '产而', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '不解'})","frozenset({'不释', '蹇', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '产而'})","frozenset({'不释', '蹇', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心', '蹇'})","frozenset({'不释', '产而', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而', '不解'})","frozenset({'不释', '蹇', '结', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '不解', '蹇'})","frozenset({'不释', '结', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而', '蹇'})","frozenset({'不释', '结', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结', '思'})","frozenset({'心', '产而', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '不解', '思'})","frozenset({'结', '心', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '产而', '思'})","frozenset({'结', '心', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '思'})","frozenset({'结', '心', '产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '不解', '思'})","frozenset({'不释', '心', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '产而', '思'})","frozenset({'不释', '心', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇', '思'})","frozenset({'不释', '心', '产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'产而', '不解', '思'})","frozenset({'不释', '心', '结', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '不解', '思'})","frozenset({'不释', '心', '结', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '产而', '思'})","frozenset({'不释', '心', '结', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结', '不解'})","frozenset({'蹇', '心', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结', '产而'})","frozenset({'蹇', '心', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '结'})","frozenset({'心', '产而', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '产而', '不解'})","frozenset({'结', '心', '蹇', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '不解'})","frozenset({'结', '心', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '蹇', '产而'})","frozenset({'结', '心', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '产而', '不解'})","frozenset({'不释', '心', '蹇', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇', '不解'})","frozenset({'不释', '心', '产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇', '产而'})","frozenset({'不释', '心', '不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '产而', '不解'})","frozenset({'不释', '心', '结', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '思'})","frozenset({'不释', '结', '不解', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '心'})","frozenset({'思', '结', '不解', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '心'})","frozenset({'思', '不释', '不解', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '不解'})","frozenset({'思', '不释', '结', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而'})","frozenset({'思', '不释', '结', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '思'})","frozenset({'心', '结', '不解', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '思'})","frozenset({'心', '不释', '不解', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不解', '思'})","frozenset({'心', '不释', '结', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'产而', '思'})","frozenset({'心', '不释', '结', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '结'})","frozenset({'心', '思', '不解', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '不解'})","frozenset({'心', '思', '结', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '产而'})","frozenset({'心', '思', '结', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '不解'})","frozenset({'心', '思', '不释', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '产而'})","frozenset({'心', '思', '不释', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '蹇'})","frozenset({'心', '思', '不释', '不解', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'产而', '不解'})","frozenset({'心', '思', '不释', '结', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '不解'})","frozenset({'心', '思', '不释', '结', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '产而'})","frozenset({'心', '思', '不释', '结', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'不解'}),"frozenset({'心', '思', '不释', '结', '产而', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'心', '思', '不释', '结', '不解', '蹇'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),frozenset({'不解'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'不解'}),frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'絓', '不解'})",frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'产而', '不解'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'絓', '产而'})",frozenset({'不解'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'不解'}),"frozenset({'絓', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'产而', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'絓', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '絓'})",frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '产而'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'不释', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'不释', '絓'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '絓'})",frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '产而'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'结', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'结', '絓'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'絓', '思'})",frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'产而', '思'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'产而', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'絓', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '絓'})",frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'蹇', '产而'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'蹇', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'蹇', '絓'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '絓'})",frozenset({'产而'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'心', '产而'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'心', '产而'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'产而'}),"frozenset({'心', '絓'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '絓'})",frozenset({'不解'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不释', '不解'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'不释', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'不解'}),"frozenset({'不释', '絓'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '絓'})",frozenset({'不解'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'结', '不解'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'结', '不解'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'不解'}),"frozenset({'结', '絓'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'絓', '思'})",frozenset({'不解'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
"frozenset({'不解', '思'})",frozenset({'絓'}),0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'絓'}),"frozenset({'不解', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
frozenset({'不解'}),"frozenset({'絓', '思'})",0.0008798944126704796,0.0008798944126704796,0.0008798944126704796,1.0,1136.5,1.0,0.0008791201984930309,inf,1.0,1.0,1.0,1.0
